Id,University,StartDate,EndDate,GPA,OutOf,Course,Courselevel,Classification,Specialization,projects,no
734,"Olabisi Onabanjo University, Ago iwoye, Ogun State",Apr-2005,May-2008,3.64,5,business administration,Bsc,Second class upper,HR,,6065
735,"IMO STATE UNIVERSITY, OWERRI",Nov-1998,Sep-2002,2.89,300,mass communication,Bsc,Second class lower,Media,,2271
736,"Abia State University, uturu",Jan-2004,Sep-2007,2.9,3.5,Banking & Finance,Bsc,Second class lower,Banking,,583
737,Lagos State University,Sep-2003,May-2008,3.43,5,Geography,Bsc,Second class lower,HR,,175
740,UNIVERSITY OF PORT-HARCOURT,Sep-2004,Dec-2008,3.34,5,BIOCHEMISTRY,Bsc,Second class lower,IT-Project,,5605
743,lagos state university ojo,May-2006,Jul-2012,3.2,5,finanacial accounting,Bsc,Second class upper,Finance,,6061
744,University of Calabar,Mar-1999,Jun-2004,3,4,Accounting,Bsc,Second class lower,Telecoms,,2320
813,University of Nigeria,Jan-2001,Aug-2005,x,5,Mathematics,Bsc,Second class lower,Finance,,5579
746,"University of Benin, Edo State",Mar-2004,Apr-2008,3.47,5,Industrial Chemistry,Bsc,Second class lower,Production,,2343
748,"Rivers State University of Science & Technology, PH.",Dec-2006,Nov-2011,4.42,5,Marketing,Bsc,Second class upper,Marketing,,2991
750,Nnamdi Azikiwe university Awka,Sep-1998,May-2002,2.5,5,Applied Biochemistry,Bsc,Second class lower,Food,,1378
754,"FEDERAL UNIVERSITY OF TECHONOLY, AKURE",Sep-2005,Nov-2010,2.56,5,INDUSTRIAL MATHEMATICS,Bsc,Second class lower,Telecoms,,2878
910,Abia State Uniuversity Uturu,May-2003,Oct-2007,3.05,5,Accountancy,Bsc,Second class lower,Finance,,3295
758,"Ogun State University, Ago-Iwoye, Ogun State.",Jan-2000,Dec-2003,2.87,5,Business Administration.,Bsc,Second class lower,HR,,4929
761,"University of Nigeria, Nnsuka",May-2004,Sep-2008,2/2,3,Business Education               ,Bsc,Second class lower,Finance,,3904
763,Bowen university,Sep-2006,Jun-2010,4.12,5,Sociology,Bsc,Second class upper,Telecoms,,6187
773,"Nnamdi Azikiwe University, Awka",Oct-2006,Aug-2010,3.67,5,Geology,Bsc,Second class upper,Oil &amp; Gas,,2570
775,University of Lagos Akoka,Sep-2006,Sep-2010,3.25,5,Computer Science,Bsc,Second class lower,IT-Hardware,,2054
777,Lagos State University,Oct-2004,Dec-2009,3.34,5,Public Relations and Advertising,Bsc,Second class lower,Advertising,,5283
778,"Kogi State University,Ayingba",Jan-2005,Oct-2009,10,83,Management,Bsc,Second class lower,HR,,5435
779,"Kogi State University,Ayingba",Jan-2005,Oct-2009,10,83,Management,Bsc,Second class lower,HR,,5435
780,"Nnamdi Azikiwe University,Awka",Feb-2006,Jul-2010,2.2,30,Public Administration,Bsc,Second class lower,IT-Project,,4365
781,Michael Okpara University of Agriculture Umudike Abia State,Jan-1999,Dec-2004,2.9,5,Human Nutrition and Dietetics,Bsc,Second class lower,Hospitality,,2551
782,Michael Okpara University of Agriculture Umudike Abia State,Jan-1999,Dec-2004,2.9,5,Human Nutrition and Dietetics,Bsc,Second class lower,Hospitality,,2551
785,"Bayero University Kano, Nigeria",Oct-1998,Jul-2003,2.67,5,Economics,Bsc,Second class lower,Telecoms,,558
790,National Open Uniersity of Nigearia,Oct-2007,Oct-2012,3,5,Criminology and Security Studies,Bsc,Second class lower,Security,,5231
793,Lagos State University,Jan-2003,Dec-2008,3.53,5,Accounting,Bsc,Second class upper,Finance,,4126
795,"Imo State University, Owerri",Nov-2005,Aug-2009,2.2,138,Marketing,Bsc,Second class lower,Marketing,,2925
796,"Imo State University, Owerri",Nov-2005,Aug-2009,2.2,138,Marketing,Bsc,Second class lower,Marketing,,2925
799,university of jos,Jan-1998,Nov-2002,3.8,5,sociology,Bsc,Second class upper,IT-Software,,2805
801,"University of Ilorin, Ilorin, Kwara State",Jun-2003,Dec-2006,2.5,5,Sociology,Bsc,Second class lower,HR,,5651
868,Madonna University,Mar-2001,Nov-2005,2.2,5,Library & information science,Bsc,Second class upper,Consulting,,5938
863,UNIVERSITY OF IBADAN,May-2006,Sep-2011,6,7,ELECTRICAL & ELECTRONIC ENGINEERING,Bsc,First class,Engineering,,4884
810,"University of portharcourt, Nigeria",Sep-2001,Aug-2006,2.4,5,Geography and Environmental management,Bsc,First class,Real Estate,,1460
860,Lagos State University (LASU),Mar-2000,Apr-2004,2.95,5,Accounting,Bsc,Second class lower,Finance,,2278
819,University of Calabar,Apr-1997,Feb-2001,3.25,5,Accounting,Bsc,Second class lower,Finance,,186
820,"Adekunle ajasin university akungba akoko, ondo state",Feb-2007,Jul-2011,4.38,5,Educational management/politic,Bsc,Second class upper,Education,,3837
821,"Adekunle ajasin university akungba akoko, ondo state",Feb-2007,Jul-2011,4.38,5,Educational management/politic,Bsc,Second class upper,Education,,3837
822,"University of lagos,Akoka-yaba.Lagos",Sep-2006,Dec-2010,2.91,5,Industrial Relations and Personnel Management,Bsc,Second class lower,HR,,4762
823,University of Ado-Ekiti,Sep-2003,Aug-2007,3,5,Geology,Bsc,Second class lower,Oil &amp; Gas,,165
828,Obafemi Awolowo University,Mar-1997,Jun-2002,3.1,5,Political Science,Bsc,Second class lower,Media,,863
831,Bowen University Iwo,Sep-2004,Jun-2008,4,5,Microbiology,Bsc,Second class upper,Food,,841
832,Bowen University Iwo,Sep-2004,Jun-2008,4,5,Microbiology,Bsc,Second class upper,Medical,,841
833,Bowen University Iwo,Sep-2004,Jun-2008,4,5,Microbiology,Bsc,Second class upper,Medical,,841
836,"University Of Nigeria,Nsukka",Sep-2005,Nov-2007,3.87,4.5,political science,Bsc,Second class upper,Media,,1381
837,"University Of Nigeria,Nsukka",Sep-2005,Nov-2007,3.87,4.5,political science,Bsc,Second class upper,Media,,1381
838,"Bayero University Kano,Nigeria",Oct-1998,Jul-2003,2.46,5,Economics,Bsc,Second class lower,Telecoms,,558
858,"Nnamdi Azikiwe University Awka, Anambra State",Oct-2007,Sep-2011,4.1,5,Parasitology and Entomology,Bsc,Second class upper,NGO,,3888
846,Enugu state University Of Science and Technology Enugu,Jun-2005,Dec-2008,2.55,5,PSYCHOLOGY,Bsc,Second class lower,HR,,5754
848,"University of Agriculure, Abeokuta",May-2004,Apr-2010,2.24,5,Nutrition and Dietetics,Bsc,Third class,NGO,,4519
852,"obafemi Awolowo University,Ile-Ife,Osun State",Oct-2005,Dec-2009,3.21,5,Biology Education,Bsc,Second class lower,Education,,792
864,"adekunle ajasin akungba akoko, ondo state",Mar-2004,Dec-2007,2.78,5,accounting,Bsc,Second class lower,Finance,,6119
857,Abia State University Uturu Abia State,Jan-2001,Dec-2005,2.6,2.6,History & International Relations,Bsc,Second class lower,Finance,,374
873,Nnamdi Azikiwe University. Awka,Oct-2003,Aug-2007,3.04,5,Guiadance and Counselling (Economics),Bsc,Second class lower,Banking,,4896
875,University Of Ado-Ekiti,Dec-1999,Nov-2004,2.9,4.o,Economics,Bsc,Second class lower,Logistics,,1843
880,"University of Ilorin, Kwara State",Nov-2007,Jul-2011,2.6,5,finance,Bsc,Second class lower,Banking,,2335
881,Usman Danfodiyo University Sokoto,Feb-2008,Dec-2010,3.47,5,Computer Science,Bsc,Second class lower,IT-Hardware,,5247
882,Usman Danfodiyo University Sokoto,Feb-2008,Dec-2010,3.47,5,Computer Science,Bsc,Second class lower,IT-Hardware,,5247
884,"University of Ilorin, Ilorin, Kwara State, Nigeria.		",Apr-2000,Oct-2003,2.44,5, AGRICULTURE,Bsc,Second class lower,Food,,2424
886,"University of Ilorin, Ilorin, Kwara State, Nigeria.",Apr-2003,Nov-2007,3.05,5,ECONOMICS,Bsc,Second class lower,Banking,,3020
887,"Oxford Brooks University, UK     ",Mar-2008,Feb-2012,3.55,5,ACCOUNTING,Bsc,Second class upper,Finance,,5860
889,University of Lagos (UNILAG),Mar-2006,Nov-2011,3.02,5,Accounting,Bsc,Second class lower,Finance,,4760
890,"Abia State University, Uturu",Jan-2006,May-2009,3,5,Plant Science And Biotechnology,Bsc,Second class lower,Production,,5196
1618,University of Maiduguri,Sep-2008,Nov-2012,3.25,5,Social Science (Geography),Bsc,Second class upper,Advertising,,4070
900,Rivers State University Of Science And Technology,May-2002,Sep-2006,2.96,5,Business Administration - Management,Bsc,Second class upper,Marketing,,673
903,University of maiduguri borno state,-1995,-1998,2.8,4.5,Economics,Bsc,Second class lower,Banking,,2672
904,University of Nigeria  Enugu Campus,Feb-1999,Oct-2003,3,5,Accounting,Bsc,Second class lower,Finance,,3566
905,Lagos State University (LASU),Jun-2000,Apr-2004,2.95,4.5,Accounting,Bsc,Second class lower,Finance,,2278
912,University of Ibadan,Sep-2007,Dec-2012,3.7,6,Industrial and Production Engineering,Bsc,Second class lower,Engineering,,5223
917,"University of Ilorin, Nigeria",Sep-1994,Mar-1999,2.32,4,Industrial Chemistry,Bsc,Third class,Production,,1292
919,university of ilorin,Dec-2006,Jul-2011,1.58,1.58,economics,Bsc,Third class,HR,,3587
923,"Abia State University, Uturu.",Sep-2006,Sep-2010,3.63,5,Biochemistry,Bsc,Second class upper,Medical,,5784
931,OBAFEMI AWOLOWO UNIVERSITY(SCHOOL OF MEDICAL LABORATORY SCIENCES,Sep-1990,Nov-1996,4.3,5,MEDICAL LAB.SCIENCE,Bsc,Second class upper,Medical,,367
933,Covenant University Ota Ogun State,Oct-2006,Jul-2010,3.57,5,Industrial Relations and Human Resource Management,Bsc,Second class upper,HR,,3119
936,"Osun State University, Osogbo",Sep-2008,May-2011,4.1,5,Accounting,Bsc,Second class upper,Finance,,3092
939,Lagos State University,Feb-2006,Dec-2010,3.67,5,Electronics and Computer Engineering,Bsc,Second class upper,IT-Project,,4792
942,Imo State University Owerri.,Feb-2005,Apr-2010,2.85,4,Banking and Finance,Bsc,Second class lower,Banking,,3059
1033,University of Benin,Sep-2007,Oct-2011,3.8,5,Social Studies,Bsc,Second class upper,Education,,409
948,Lagos State University,Sep-2004,Jul-2010,2.25,5,Electronics and Computer Engineering,Bsc,Third class,Engineering,,4699
950,Olabisi onabanjo university,Jan-2005,Aug-2010,3:46,4.5,Physics with electronics,Bsc,Second class lower,IT-Hardware,,1963
951,Olabisi onabanjo university,Jan-2005,Aug-2010,3:46,4.5,Physics with electronics,Bsc,Second class lower,IT-Hardware,,1963
956,UNIVERSITY OF PORT HARCOURT,Nov-2005,May-2010,3.21,5,GEOLOGY,Bsc,Second class lower,Oil &amp; Gas,,2189
958,university of port harcourt,Sep-2006,Aug-2010,2.74,5,human physiology,Bsc,Second class lower,Medical,,5744
960,university of maiduguri,Dec-2004,Dec-2008,4.27,5,geology,Bsc,Second class upper,Oil &amp; Gas,,1339
963,Kenya Methodist University,Sep-2010,Aug-2012,3.45,4,Bsc Computer Information Systems,Bsc,Second class upper,IT-Hardware,,5636
964,obafemi awolowo university,Sep-2002,Dec-2007,3.3,5,international relations,Bsc,Second class lower,NGO,,5843
969,"Olabisi Onabanjo University, Ago-Iwoye.Ogun State",Aug-2003,Feb-2007,2.89,4,Industrial and Labour Relations,Bsc,Second class lower,HR,,675
971,UNIVERSITY OF ADO-EKITI,Feb-2005,Feb-2009,3.99,5,ACCOUNTING,Bsc,Second class upper,Finance,,3150
975,"AMBROSE ALLI UNIVERSITY, EKPOMA",-2005,-2008,2.93,3,ECONOMICS,Bsc,Second class lower,Banking,,3114
1102,Ambrose Ali university ,Nov-2007,Nov-2011,3.4,4.5,Health education,Bsc,Second class lower,Education,,4124
988,Tai Solarin University Of Education,Sep-2006,Aug-2010,4.33,5,Computer Science,Bsc,Second class upper,IT-Project,,3611
986,Anambra state university,Nov-2006,Aug-2010,3.1,5,business adminisstration,Bsc,Second class lower,Finance,,907
989,"Imo State University, Owerri",Oct-2005,Nov-2009,4.3,5,Nutrition and Dietetics,Bsc,Second class upper,Medical,,6145
992,"Caleb University, Lagos",Oct-2011,Jul-2015,nil,nil,Business Admisnistration,Bsc,Second class upper,Finance,,5453
994,"nnamdi azikiwe university, awla",Mar-2004,Sep-2009,2.94,4,cheical engineering,Bsc,Second class lower,Oil &amp; Gas,,303
1001,"University Of Benin,Benin City.",Dec-2006,Dec-2010,3.46,5,Industrial Mathematics,Bsc,Second class lower,Education,,252
1005,Ajayi crowther university you,Aug-2007,Oct-2011,2.95,4,Industrial microbiology,Bsc,Second class lower,Production,,1619
1008,"University of Benin Edo state, Nigeria",Nov-2005,Oct-2010,3.47,5,computer science,Bsc,Second class lower,Travel,,4284
1010,"Abia State University,Uturu.",Sep-2006,Jun-2010,3.63,5,Biochemistry,Bsc,Second class upper,Food,,3889
1011,"Abia State University,Uturu.",Sep-2006,Jun-2010,3.63,5,Biochemistry,Bsc,Second class upper,Food,,3889
1012,Abia State University,Sep-2001,Sep-2006,2.89,5,Environmental and Resource Management,Bsc,Second class lower,Real Estate,,3109
1014,"Madonna University Okija, Anambra state",Oct-2005,Jul-2009,3.49,5,Accounting,Bsc,Second class lower,Finance,,5818
1015,"Madonna University Okija, Anambra state.",Oct-2005,Jul-2009,3.49,5,Accounting,Bsc,Second class lower,Finance,,5818
1016,Rivers State University of Science &Tech,Sep-2004,Sep-2010,2.93,4,Management Science,Bsc,Second class lower,Secreatry,,1133
1020,University of Calabar,Sep-2004,Nov-2011,2.2,4.05,Animal science,Bsc,Third class,Production,,3571
1022,University of Ibadan,May-2006,Nov-2011,3.7,7,Mechanical Engineering,Bsc,Second class lower,Engineering,,2023
1023,"Abia State University , Uturu",Oct-2006,Nov-2010,3.52,5,Microbiology,Bsc,Second class upper,Food,,3594
1025,Usman Dan Fodio University Sokoto,Jan-2000,Sep-2002,3.2,4.7,Political Science,Bsc,Second class lower,Advertising,,6091
1026,University of Abuja,Jun-2010,Jul-2013,3.6,4.7,Political Economy,Bsc,Second class upper,Telecoms,,6091
1027,MADONNA UNIVERSITY ELELE CAMPUS. RIVERS STATE,Oct-2007,Oct-2011,3.4,5,COMPUTER SCIENCE,Bsc,Second class lower,IT-Software,,5213
1028,"University Of Nigeria, Nsukka",Dec-2006,Dec-2010,2.89,5,Biochemistry,Bsc,Second Class Lower,Food,,1351
1030,UNIVERSITY OF LAGOS,Aug-2006,Jul-2011,3.63,5,Petroleum and Gas Engr,Bsc,Second class upper,Oil &amp; Gas,,2084
1034,university of benin,Mar-2005,Nov-2009,2.5,5,computer science,Bsc,Third class,IT-Software,,736
1040,obafemi awolowo university ile-ife,Sep-2006,Dec-2010,3.83,5,accounting,Bsc,Second class upper,Finance,,5849
1044,Osun State University Osogbo,Sep-2007,May-2011,3.72,5,Economics,Bsc,Second Class Upper,HR,,5072
1047,"Obafemi awolowo university,ile-ife osun state.",Mar-2006,Dec-2009,2.47,4.5,chemistry,Bsc,Third class,Education,,2115
1048,"obafemi awolowo university,ile-ife,osun state.",Mar-2006,-2009,2.47,4.5,chemistry education,Bsc,Third class,Education,,2115
1049,"obafemi awolowo university,ile-ife,osun state.",Mar-2006,-2009,2.47,4.5,chemistry education,Bsc,Third class,Education,,2115
1053,"DELTA STATE UNIVERSITY, ABRAKA",Dec-2001,Dec-2004,3.45,5,ACCOUNTING AND FINANCE,Bsc,Second class lower,Finance,,4542
1055,Igbinedion University okada,Oct-2004,Nov-2008,3.23,5,International Relations and Strategy,Bsc,Second class lower,Media,,3337
1057,UNIVERSITY OF PORT HARCOURT,Feb-2005,Aug-2010,3.4,3.5,MICROBIOLOGY,Bsc,Second class lower,Oil &amp; Gas,,622
1060,University of Lagos,Oct-2006,Oct-2011,3.57,5,Metallurgical and Materials Engineering,Bsc,Second class upper,Engineering,,1768
1061,"Covenant University, Otta, Ogun-state",Sep-2003,Jul-2007,3.49,5,Architecture,Bsc,Second class lower,Architecture,,2684
1075,"Ambrose Alli University, Ekpoma",Feb-2002,Dec-2006,3,6,Business Administration,Bsc,Second class lower,Management,,1083
1079,EBONYI STATE UNIVERSITY ABAKALIKI,Oct-2001,Dec-2005,3.15,5,industrial physics/electronics,Bsc,Second class lower,Oil &amp; Gas,,2605
1083,university of nigeria nsukka,Nov-2007,Jul-2011,2.99,5,biochemistry/microbiology,Bsc,Second class lower,Medical,,4015
1090,University of Ilorin ,Sep-2007,Jul-2011,3.61,5,Economics,Bsc,Second class upper,Finance,,5617
1092,"Imo State University Owerri, Imo State",-2005,-2009,2.5,4,Psychology,Bsc,Second class lower,Education,,5138
1094,Lagos State University,Jan-1999,Sep-2004,3.06,5,Chemical and Polymer Engineering,Bsc,Second class lower,Production,,5082
1096,university of lagos,Oct-2006,Nov-2011,2.56,5,quantity survrveying,Bsc,Second class lower,Finance,,5216
1101,National open University of Nigeria,Oct-2007,Oct-2012,2.2,2000,Criminology and Security Studies,Bsc,Second class lower,Security,,461
1103,"Caritas University Amoji Nike, Emene Enugu",Nov-2007,Aug-2011,3.45,5,Microbiology and Biotechnology,Bsc,Second class lower,Medical,,739
1104,"University of Ilorin, Ilorin, Nigeria ",Aug-2007,Jul-2011,3.61,5,Economics ,Bsc,Second class upper,Finance,,5617
1105,"Delta State University, Abraka",Feb-1999,Mar-2003,3.03,5,Banking And Finance,Bsc,Second class lower,Banking,,5357
1114,Obafemi Awolowo University,Sep-2005,Mar-2010,2.46,5,MCB,Bsc,Second class lower,Food,,2825
2584,"University of Port Harcourt, Port Harcourt",Jan-2008,Dec-2012,,,Microbiology,Bsc,Second class lower,Oil &amp; Gas,,157
1116,Bangalore University,Jun-2012,Jun-2015,,,Bachelor of Computer Application(BCA),Bsc,First Class,IT-Software,,1448
1119,Caritas Univesity Amorji-Nike Emene. Enugu.Enugu state,Sep-2007,Aug-2011,3.45,5,Microbiology and biotechnology,Bsc,Second class lower,Food,,2773
1123,university of calabar,Jan-2006,Nov-2010,3.1,4,banking and finance,Bsc,Second class lower,Finance,,2738
1124,"Delta State University, Abraka",Feb-1999,Mar-2003,3.03,5,Banking and Finance,Bsc,Second class lower,Banking,,3782
1125,Babcock University,Aug-2008,Jun-2012,4.21,5,International law and diplomacy,Bsc,Second class upper,NGO,,5047
1126,"Obafemi Awolowo university, ACE",Oct-2006,Oct-2010,3.42,5,geographical science and education.,Bsc,Second class lower,Marketing,,3705
1127,Ambrose Alli University Ekpoma,Nov-2007,Nov-2011,2.1,4,Health Education ,Bsc,Second class upper,Education,,5226
1128,"Nnamdi Azikiwe University, Akwa, Anambra",Jun-2002,Oct-2008,3.15,5,MASS COMMUNICATION,Bsc,Second class lower,Advertising,,5842
1131,Anambra State University,Jan-2007,Sep-2010,2.65,5,piublic administrattion,Bsc,Second class lower,Secreatry,,1027
1133,RSUST,Jan-2007,Dec-2012,3.11,5,Mass Communication,Bsc,Second class lower,Advertising,,4506
1134,UniBen,Jan-2008,Dec-2011,3.54,5,Computer Science,Bsc,First class,IT-Software,,2474
1141,Nassarawa State University,Oct-2008,Oct-2012,3.45,5,Biochemistry,Bsc,Second class lower,Medical,,159
1143,"Delta State University, Abraka",Nov-2008,Nov-2012,2.42,5,Pharmacology & Therapeutics,Bsc,Second class lower,Medical,,5454
1144,Imo State University,Nov-2008,Nov-2012,3.56,5,Accountacy,Bsc,Second class upper,Finance,,3047
1152,Olabisi Olabanjo University,Nov-2009,Nov-2012,3.52,5,Geophysics,Bsc,Second class upper,Engineering,,3057
1157,"Enugu State University of Science and Technology, Enugu State",Jan-2008,Aug-2012,2.56,5,Mass Communication,Bsc,Second class lower,Advertising,,4581
1164,"Anambra state University, Uli",Aug-2008,Nov-2012,3.22,5,Banking and Finance,Bsc,Second class lower,Finance,,5358
1165,Nassawara State University,Nov-2012,-,3.25,5,Accounting,Bsc,Second class lower,Finance,,6101
1166,Cross River University of Technology,Nov-2008,Nov-2012,4.17,5,Education Administration and Planning,Bsc,Second class upper,Education,,3498
1167,Imo State University,Nov-2008,Nov-2012,2.2,5,Geography and Environmental Management,Bsc,Second class lower,Real Estate,,4360
1169,"University of Buea, Cameroon",Oct-2008,Dec-2012,2.56,4,Accounting,Bsc,Second class lower,Finance,,6147
1170,University of Uyo,Nov-2008,Nov-2012,3.85,5,Botany and Ecological Studies,Bsc,Second class upper,Food,,1389
1171,University of Benin,Nov-2008,Oct-2012,3.42,5,International Studies and Diplomacy,Bsc,Second class lower,Production,,2221
1174,Delta State University,Aug-2008,Jul-2012,3.4,5,Health Education,Bsc,Second class lower,Education,,2832
1175,Anambra State University ,Sep-2007,Oct-2011,2.42,5,Political Science,Bsc,Second class lower,Logistics,,4356
1177,Nassarawa State University,Oct-2008,Nov-2013,3.54,5,Geology and Minning,Bsc,Second class upper,Engineering,,1121
